t,x,y,z,vx,vy,vz
1.880,-0.300,4.670,11.367,0.000,-7.690,14.888,-1.571,-0.477
1.890,-0.300,4.593,11.516,0.000,-7.778,14.868,-1.571,-0.482
1.900,-0.300,4.514,11.665,0.000,-7.865,14.848,-1.571,-0.487
1.910,-0.300,4.435,11.813,0.000,-7.953,14.829,-1.571,-0.492
1.920,-0.300,4.354,11.961,0.000,-8.040,14.809,-1.571,-0.497
1.930,-0.300,4.273,12.109,0.000,-8.127,14.789,-1.571,-0.502
1.940,-0.300,4.191,12.256,0.000,-8.214,14.770,-1.571,-0.508
1.950,-0.300,4.108,12.404,0.000,-8.301,14.750,-1.571,-0.513
1.960,-0.300,4.024,12.551,0.000,-8.388,14.731,-1.571,-0.518
1.970,-0.300,3.939,12.698,0.000,-8.475,14.711,-1.571,-0.523
1.980,-0.300,3.853,12.845,0.000,-8.561,14.691,-1.571,-0.528
1.990,-0.300,3.767,12.992,0.000,-8.647,14.672,-1.571,-0.533
2.000,-0.300,3.680,13.139,0.000,-8.734,14.652,-1.571,-0.538
2.010,-0.300,3.591,13.285,0.000,-8.820,14.633,-1.571,-0.542
2.020,-0.300,3.502,13.431,0.000,-8.906,14.613,-1.571,-0.547
2.030,-0.300,3.412,13.577,0.000,-8.991,14.593,-1.571,-0.552
2.040,-0.300,3.322,13.723,0.000,-9.077,14.574,-1.571,-0.557
2.050,-0.300,3.230,13.868,0.000,-9.163,14.554,-1.571,-0.562
2.060,-0.300,3.138,14.014,0.000,-9.248,14.534,-1.571,-0.567
2.070,-0.300,3.044,14.159,0.000,-9.333,14.515,-1.571,-0.571
2.080,-0.300,2.950,14.304,0.000,-9.419,14.495,-1.571,-0.576
2.090,-0.300,2.855,14.448,0.000,-9.504,14.475,-1.571,-0.581
2.100,-0.300,2.759,14.593,0.000,-9.588,14.456,-1.571,-0.586
2.110,-0.300,2.662,14.737,0.000,-9.673,14.436,-1.571,-0.590
2.120,-0.300,2.565,14.881,0.000,-9.758,14.416,-1.571,-0.595
2.130,-0.300,2.466,15.025,0.000,-9.842,14.397,-1.571,-0.600
2.140,-0.300,2.367,15.169,0.000,-9.927,14.377,-1.571,-0.604
2.150,-0.300,2.267,15.313,0.000,-10.011,14.357,-1.571,-0.609
2.160,-0.300,2.166,15.456,0.000,-10.095,14.337,-1.571,-0.613
2.170,-0.300,2.064,15.599,0.000,-10.179,14.318,-1.571,-0.618
2.180,-0.300,1.962,15.742,0.000,-10.262,14.298,-1.571,-0.623
2.190,-0.300,1.858,15.885,0.000,-10.346,14.278,-1.571,-0.627
2.200,-0.300,1.754,16.028,0.000,-10.429,14.258,-1.571,-0.632
2.210,-0.300,1.649,16.170,0.000,-10.513,14.239,-1.571,-0.636
2.220,-0.300,1.543,16.312,0.000,-10.596,14.219,-1.571,-0.640
2.230,-0.300,1.436,16.454,0.000,-10.679,14.199,-1.571,-0.645
2.240,-0.300,1.328,16.596,0.000,-10.762,14.179,-1.571,-0.649
2.250,-0.300,1.220,16.738,0.000,-10.845,14.159,-1.571,-0.654
2.260,-0.300,1.111,16.879,0.000,-10.927,14.140,-1.571,-0.658
2.270,-0.300,1.001,17.020,0.000,-11.010,14.120,-1.571,-0.662
2.280,-0.300,0.890,17.161,0.000,-11.092,14.100,-1.571,-0.667
2.290,-0.300,0.778,17.302,0.000,-11.174,14.080,-1.571,-0.671
2.300,-0.300,0.665,17.443,0.000,-11.256,14.060,-1.571,-0.675
2.310,-0.300,0.552,17.583,0.000,-11.338,14.040,-1.571,-0.679
2.320,-0.300,0.438,17.723,0.000,-11.420,14.020,-1.571,-0.684
2.330,-0.300,0.323,17.863,0.000,-11.501,14.001,-1.571,-0.688
2.340,-0.300,0.207,18.003,0.000,-11.583,13.981,-1.571,-0.692
2.350,-0.300,0.090,18.143,0.000,-11.664,13.961,-1.571,-0.696
2.360,-0.300,-0.027,18.282,0.000,-11.745,13.941,-1.571,-0.700
2.370,-0.300,0.060,18.472,0.000,8.710,19.001,-1.571,-0.700
2.380,-0.300,0.146,18.662,0.000,8.635,18.974,1.571,0.427
2.390,-0.300,0.232,18.851,0.000,8.523,18.943,1.571,0.423
2.400,-0.300,0.316,19.040,0.000,8.411,18.912,1.571,0.418
2.410,-0.300,0.399,19.229,0.000,8.299,18.881,1.571,0.414
2.420,-0.300,0.481,19.418,0.000,8.188,18.850,1.571,0.410
2.430,-0.300,0.561,19.606,0.000,8.076,18.819,1.571,0.405
2.440,-0.300,0.641,19.794,0.000,7.965,18.789,1.571,0.401
2.450,-0.300,0.720,19.981,0.000,7.855,18.758,1.571,0.397
2.460,-0.300,0.797,20.169,0.000,7.744,18.728,1.571,0.392
2.470,-0.300,0.873,20.356,0.000,7.634,18.698,1.571,0.388
2.480,-0.300,0.949,20.542,0.000,7.524,18.668,1.571,0.383
2.490,-0.300,1.023,20.729,0.000,7.414,18.638,1.571,0.379
2.500,-0.300,1.096,20.915,0.000,7.304,18.608,1.571,0.374
2.510,-0.300,1.168,21.101,0.000,7.195,18.579,1.571,0.369
2.520,-0.300,1.239,21.286,0.000,7.086,18.550,1.571,0.365
2.530,-0.300,1.308,21.471,0.000,6.977,18.520,1.571,0.360
2.540,-0.300,1.377,21.656,0.000,6.868,18.491,1.571,0.356
2.550,-0.300,1.445,21.841,0.000,6.759,18.462,1.571,0.351
2.560,-0.300,1.511,22.025,0.000,6.651,18.434,1.571,0.346
2.570,-0.300,1.576,22.209,0.000,6.543,18.405,1.571,0.342
2.580,-0.300,1.641,22.393,0.000,6.435,18.376,1.571,0.337
2.590,-0.300,1.704,22.576,0.000,6.327,18.348,1.571,0.332
2.600,-0.300,1.766,22.760,0.000,6.219,18.320,1.571,0.327
2.610,-0.300,1.827,22.942,0.000,6.112,18.292,1.571,0.322
2.620,-0.300,1.887,23.125,0.000,6.005,18.264,1.571,0.318
2.630,-0.300,1.946,23.307,0.000,5.898,18.236,1.571,0.313
2.640,-0.300,2.004,23.490,0.000,5.791,18.208,1.571,0.308
2.650,-0.300,2.061,23.671,0.000,5.684,18.181,1.571,0.303
2.660,-0.300,2.117,23.853,0.000,5.578,18.153,1.571,0.298
2.670,-0.300,2.172,24.034,0.000,5.471,18.126,1.571,0.293
2.680,-0.300,2.225,24.215,0.000,5.365,18.099,1.571,0.288
2.690,-0.300,2.278,24.396,0.000,5.259,18.072,1.571,0.283
2.700,-0.300,2.329,24.576,0.000,5.154,18.045,1.571,0.278
2.710,-0.300,2.380,24.756,0.000,5.048,18.018,1.571,0.273
2.720,-0.300,2.429,24.936,0.000,4.943,17.991,1.571,0.268
2.730,-0.300,2.478,25.116,0.000,4.838,17.964,1.571,0.263
2.740,-0.300,2.525,25.295,0.000,4.733,17.938,1.571,0.258
2.750,-0.300,2.571,25.475,0.000,4.628,17.911,1.571,0.253
2.760,-0.300,2.617,25.653,0.000,4.523,17.885,1.571,0.248
2.770,-0.300,2.661,25.832,0.000,4.419,17.859,1.571,0.243
